sites	cas_number	chemical_name	MEC_uM	MDL_uM	conc_uM	alg_ecotox_uM	crust_ecotox_uM	fish_ecotox_uM	alg_ecosar_uM	crust_ecosar_uM	fish_ecosar_uM	alg_vega_uM	crust_vega_uM	fish_vega_uM
T3	115-86-6	Triphenylphosphate	0	2.1453762085747008e-6	2.1453762085747008e-6	1.2259292620426865	0.1532411730794516	0.06005458421650498	1.3550648759077684	0.9281189230398172	0.43144545936213985	0.5535070618122729	0.7655928241456575	0.05761867531600626
T1	115-86-6	Triphenylphosphate	0	2.1453762085747008e-6	2.1453762085747008e-6	1.2259292620426865	0.1532411730794516	0.06005458421650498	1.3550648759077684	0.9281189230398172	0.43144545936213985	0.5535070618122729	0.7655928241456575	0.05761867531600626
R2	115-86-6	Triphenylphosphate	0	2.1453762085747008e-6	2.1453762085747008e-6	1.2259292620426865	0.1532411730794516	0.06005458421650498	1.3550648759077684	0.9281189230398172	0.43144545936213985	0.5535070618122729	0.7655928241456575	0.05761867531600626
RS2	115-86-6	Triphenylphosphate	0	2.1453762085747008e-6	2.1453762085747008e-6	1.2259292620426865	0.1532411730794516	0.06005458421650498	1.3550648759077684	0.9281189230398172	0.43144545936213985	0.5535070618122729	0.7655928241456575	0.05761867531600626
T2	115-86-6	Triphenylphosphate	0	2.1453762085747008e-6	2.1453762085747008e-6	1.2259292620426865	0.1532411730794516	0.06005458421650498	1.3550648759077684	0.9281189230398172	0.43144545936213985	0.5535070618122729	0.7655928241456575	0.05761867531600626
RS1	115-86-6	Triphenylphosphate	0	2.1453762085747008e-6	2.1453762085747008e-6	1.2259292620426865	0.1532411730794516	0.06005458421650498	1.3550648759077684	0.9281189230398172	0.43144545936213985	0.5535070618122729	0.7655928241456575	0.05761867531600626
R3	115-86-6	Triphenylphosphate	0	2.1453762085747008e-6	2.1453762085747008e-6	1.2259292620426865	0.1532411730794516	0.06005458421650498	1.3550648759077684	0.9281189230398172	0.43144545936213985	0.5535070618122729	0.7655928241456575	0.05761867531600626
RS3	115-86-6	Triphenylphosphate	0	2.1453762085747008e-6	2.1453762085747008e-6	1.2259292620426865	0.1532411730794516	0.06005458421650498	1.3550648759077684	0.9281189230398172	0.43144545936213985	0.5535070618122729	0.7655928241456575	0.05761867531600626
R1	115-86-6	Triphenylphosphate	1.0113916411852161e-5	2.1453762085747008e-6	1.0113916411852161e-5	1.2259292620426865	0.1532411730794516	0.06005458421650498	1.3550648759077684	0.9281189230398172	0.43144545936213985	0.5535070618122729	0.7655928241456575	0.05761867531600626
RS2	115970-17-7	Imidacloprid-guanidine	0	4.746985664103295e-6	4.746985664103295e-6	-7777	-7777	-7777	225.95756065015902	2.6658511141213093	161.1738430262347	7.785056489129403	27.91227570492737	4.297446121712713
T2	115970-17-7	Imidacloprid-guanidine	0	4.746985664103295e-6	4.746985664103295e-6	-7777	-7777	-7777	225.95756065015902	2.6658511141213093	161.1738430262347	7.785056489129403	27.91227570492737	4.297446121712713
RS1	115970-17-7	Imidacloprid-guanidine	0	4.746985664103295e-6	4.746985664103295e-6	-7777	-7777	-7777	225.95756065015902	2.6658511141213093	161.1738430262347	7.785056489129403	27.91227570492737	4.297446121712713
T3	115970-17-7	Imidacloprid-guanidine	3.655178961359537e-5	4.746985664103295e-6	3.655178961359537e-5	-7777	-7777	-7777	225.95756065015902	2.6658511141213093	161.1738430262347	7.785056489129403	27.91227570492737	4.297446121712713
R1	115970-17-7	Imidacloprid-guanidine	0	4.746985664103295e-6	4.746985664103295e-6	-7777	-7777	-7777	225.95756065015902	2.6658511141213093	161.1738430262347	7.785056489129403	27.91227570492737	4.297446121712713
R2	115970-17-7	Imidacloprid-guanidine	0	4.746985664103295e-6	4.746985664103295e-6	-7777	-7777	-7777	225.95756065015902	2.6658511141213093	161.1738430262347	7.785056489129403	27.91227570492737	4.297446121712713
R3	115970-17-7	Imidacloprid-guanidine	0	4.746985664103295e-6	4.746985664103295e-6	-7777	-7777	-7777	225.95756065015902	2.6658511141213093	161.1738430262347	7.785056489129403	27.91227570492737	4.297446121712713
RS3	115970-17-7	Imidacloprid-guanidine	0	4.746985664103295e-6	4.746985664103295e-6	-7777	-7777	-7777	225.95756065015902	2.6658511141213093	161.1738430262347	7.785056489129403	27.91227570492737	4.297446121712713
T1	115970-17-7	Imidacloprid-guanidine	6.788189499667711e-5	4.746985664103295e-6	6.788189499667711e-5	-7777	-7777	-7777	225.95756065015902	2.6658511141213093	161.1738430262347	7.785056489129403	27.91227570492737	4.297446121712713
RS2	1173021-76-5	Metolachlor CGA 368208	0	1.790253857997064e-6	1.790253857997064e-6	-7777	-7777	-7777	800.2704638254036	3803.3676598193274	225.79157466411078	6.659744351749078	11.24279422822156	0.7930824590926993
T2	1173021-76-5	Metolachlor CGA 368208	0	1.790253857997064e-6	1.790253857997064e-6	-7777	-7777	-7777	800.2704638254036	3803.3676598193274	225.79157466411078	6.659744351749078	11.24279422822156	0.7930824590926993
RS1	1173021-76-5	Metolachlor CGA 368208	0	1.790253857997064e-6	1.790253857997064e-6	-7777	-7777	-7777	800.2704638254036	3803.3676598193274	225.79157466411078	6.659744351749078	11.24279422822156	0.7930824590926993
RS3	1173021-76-5	Metolachlor CGA 368208	0	1.790253857997064e-6	1.790253857997064e-6	-7777	-7777	-7777	800.2704638254036	3803.3676598193274	225.79157466411078	6.659744351749078	11.24279422822156	0.7930824590926993
T1	1173021-76-5	Metolachlor CGA 368208	0	1.790253857997064e-6	1.790253857997064e-6	-7777	-7777	-7777	800.2704638254036	3803.3676598193274	225.79157466411078	6.659744351749078	11.24279422822156	0.7930824590926993
T3	1173021-76-5	Metolachlor CGA 368208	0	1.790253857997064e-6	1.790253857997064e-6	-7777	-7777	-7777	800.2704638254036	3803.3676598193274	225.79157466411078	6.659744351749078	11.24279422822156	0.7930824590926993
R1	1173021-76-5	Metolachlor CGA 368208	0	1.790253857997064e-6	1.790253857997064e-6	-7777	-7777	-7777	800.2704638254036	3803.3676598193274	225.79157466411078	6.659744351749078	11.24279422822156	0.7930824590926993
R2	1173021-76-5	Metolachlor CGA 368208	0	1.790253857997064e-6	1.790253857997064e-6	-7777	-7777	-7777	800.2704638254036	3803.3676598193274	225.79157466411078	6.659744351749078	11.24279422822156	0.7930824590926993
R3	1173021-76-5	Metolachlor CGA 368208	1.3247878549178272e-5	1.790253857997064e-6	1.3247878549178272e-5	-7777	-7777	-7777	800.2704638254036	3803.3676598193274	225.79157466411078	6.659744351749078	11.24279422822156	0.7930824590926993
T3	120-18-3	2-Naphthalene sulfonic acid	9.604593300700128e-7	3.841837320280051e-5	9.604593300700128e-7	-7777	-7777	-7777	14393.518321827256	13883.16409377118	39531.19758743422	9.07634066916162	4.023364133663283	0.7659663157308351
RS3	120-18-3	2-Naphthalene sulfonic acid	0	3.841837320280051e-5	3.841837320280051e-5	-7777	-7777	-7777	14393.518321827256	13883.16409377118	39531.19758743422	9.07634066916162	4.023364133663283	0.7659663157308351
T1	120-18-3	2-Naphthalene sulfonic acid	4.802296650350064e-7	3.841837320280051e-5	4.802296650350064e-7	-7777	-7777	-7777	14393.518321827256	13883.16409377118	39531.19758743422	9.07634066916162	4.023364133663283	0.7659663157308351
R1	120-18-3	2-Naphthalene sulfonic acid	0	3.841837320280051e-5	3.841837320280051e-5	-7777	-7777	-7777	14393.518321827256	13883.16409377118	39531.19758743422	9.07634066916162	4.023364133663283	0.7659663157308351
R2	120-18-3	2-Naphthalene sulfonic acid	0	3.841837320280051e-5	3.841837320280051e-5	-7777	-7777	-7777	14393.518321827256	13883.16409377118	39531.19758743422	9.07634066916162	4.023364133663283	0.7659663157308351
R3	120-18-3	2-Naphthalene sulfonic acid	0	3.841837320280051e-5	3.841837320280051e-5	-7777	-7777	-7777	14393.518321827256	13883.16409377118	39531.19758743422	9.07634066916162	4.023364133663283	0.7659663157308351
T2	120-18-3	2-Naphthalene sulfonic acid	0	3.841837320280051e-5	3.841837320280051e-5	-7777	-7777	-7777	14393.518321827256	13883.16409377118	39531.19758743422	9.07634066916162	4.023364133663283	0.7659663157308351
RS1	120-18-3	2-Naphthalene sulfonic acid	9.604593300700128e-7	3.841837320280051e-5	9.604593300700128e-7	-7777	-7777	-7777	14393.518321827256	13883.16409377118	39531.19758743422	9.07634066916162	4.023364133663283	0.7659663157308351
RS2	120-18-3	2-Naphthalene sulfonic acid	0	3.841837320280051e-5	3.841837320280051e-5	-7777	-7777	-7777	14393.518321827256	13883.16409377118	39531.19758743422	9.07634066916162	4.023364133663283	0.7659663157308351
RS1	120-40-1	Lauryl diethanolamide	0	1.7394934595045922e-5	1.7394934595045922e-5	-7777	-7777	-7777	9.009125104628652	11.110509832091811	1.0965702520782423	0.9991650431394378	6.714444753687726	0.7932090175340941
T1	120-40-1	Lauryl diethanolamide	1.0019482326746452e-4	1.7394934595045922e-5	1.0019482326746452e-4	-7777	-7777	-7777	9.009125104628652	11.110509832091811	1.0965702520782423	0.9991650431394378	6.714444753687726	0.7932090175340941
T2	120-40-1	Lauryl diethanolamide	0	1.7394934595045922e-5	1.7394934595045922e-5	-7777	-7777	-7777	9.009125104628652	11.110509832091811	1.0965702520782423	0.9991650431394378	6.714444753687726	0.7932090175340941
T3	120-40-1	Lauryl diethanolamide	6.22738658502644e-4	1.7394934595045922e-5	6.22738658502644e-4	-7777	-7777	-7777	9.009125104628652	11.110509832091811	1.0965702520782423	0.9991650431394378	6.714444753687726	0.7932090175340941
R1	120-40-1	Lauryl diethanolamide	0	1.7394934595045922e-5	1.7394934595045922e-5	-7777	-7777	-7777	9.009125104628652	11.110509832091811	1.0965702520782423	0.9991650431394378	6.714444753687726	0.7932090175340941
R2	120-40-1	Lauryl diethanolamide	0	1.7394934595045922e-5	1.7394934595045922e-5	-7777	-7777	-7777	9.009125104628652	11.110509832091811	1.0965702520782423	0.9991650431394378	6.714444753687726	0.7932090175340941
R3	120-40-1	Lauryl diethanolamide	0	1.7394934595045922e-5	1.7394934595045922e-5	-7777	-7777	-7777	9.009125104628652	11.110509832091811	1.0965702520782423	0.9991650431394378	6.714444753687726	0.7932090175340941
RS2	120-40-1	Lauryl diethanolamide	0	1.7394934595045922e-5	1.7394934595045922e-5	-7777	-7777	-7777	9.009125104628652	11.110509832091811	1.0965702520782423	0.9991650431394378	6.714444753687726	0.7932090175340941
RS3	120-40-1	Lauryl diethanolamide	0	1.7394934595045922e-5	1.7394934595045922e-5	-7777	-7777	-7777	9.009125104628652	11.110509832091811	1.0965702520782423	0.9991650431394378	6.714444753687726	0.7932090175340941
T3	120-51-4	Benzyl benzoate	0	2.355780307467023e-6	2.355780307467023e-6	-7777	-7777	-7777	3.9379754017070265	5.420940021889582	1.1103387387808177	1.4535164497071529	1.118053333923849	0.8193403909370305
T2	120-51-4	Benzyl benzoate	3.403588984182819e-4	2.355780307467023e-6	3.403588984182819e-4	-7777	-7777	-7777	3.9379754017070265	5.420940021889582	1.1103387387808177	1.4535164497071529	1.118053333923849	0.8193403909370305
RS1	120-51-4	Benzyl benzoate	0	2.355780307467023e-6	2.355780307467023e-6	-7777	-7777	-7777	3.9379754017070265	5.420940021889582	1.1103387387808177	1.4535164497071529	1.118053333923849	0.8193403909370305
RS3	120-51-4	Benzyl benzoate	0	2.355780307467023e-6	2.355780307467023e-6	-7777	-7777	-7777	3.9379754017070265	5.420940021889582	1.1103387387808177	1.4535164497071529	1.118053333923849	0.8193403909370305
T1	120-51-4	Benzyl benzoate	0	2.355780307467023e-6	2.355780307467023e-6	-7777	-7777	-7777	3.9379754017070265	5.420940021889582	1.1103387387808177	1.4535164497071529	1.118053333923849	0.8193403909370305
R3	120-51-4	Benzyl benzoate	3.9539369564920357e-4	2.355780307467023e-6	3.9539369564920357e-4	-7777	-7777	-7777	3.9379754017070265	5.420940021889582	1.1103387387808177	1.4535164497071529	1.118053333923849	0.8193403909370305
RS2	120-51-4	Benzyl benzoate	0	2.355780307467023e-6	2.355780307467023e-6	-7777	-7777	-7777	3.9379754017070265	5.420940021889582	1.1103387387808177	1.4535164497071529	1.118053333923849	0.8193403909370305
R1	120-51-4	Benzyl benzoate	0	2.355780307467023e-6	2.355780307467023e-6	-7777	-7777	-7777	3.9379754017070265	5.420940021889582	1.1103387387808177	1.4535164497071529	1.118053333923849	0.8193403909370305
R2	120-51-4	Benzyl benzoate	0	2.355780307467023e-6	2.355780307467023e-6	-7777	-7777	-7777	3.9379754017070265	5.420940021889582	1.1103387387808177	1.4535164497071529	1.118053333923849	0.8193403909370305
RS1	120868-66-8	Imidacloprid-urea	0	4.724781478856603e-6	4.724781478856603e-6	-7777	-7777	-7777	1.599033645442438	83.574060286412	36.575489654751856	11.811953697141506	25.70281124497992	4.111032364753131
R3	120868-66-8	Imidacloprid-urea	0	4.724781478856603e-6	4.724781478856603e-6	-7777	-7777	-7777	1.599033645442438	83.574060286412	36.575489654751856	11.811953697141506	25.70281124497992	4.111032364753131
T2	120868-66-8	Imidacloprid-urea	0	4.724781478856603e-6	4.724781478856603e-6	-7777	-7777	-7777	1.599033645442438	83.574060286412	36.575489654751856	11.811953697141506	25.70281124497992	4.111032364753131
R1	120868-66-8	Imidacloprid-urea	0	4.724781478856603e-6	4.724781478856603e-6	-7777	-7777	-7777	1.599033645442438	83.574060286412	36.575489654751856	11.811953697141506	25.70281124497992	4.111032364753131
R2	120868-66-8	Imidacloprid-urea	0	4.724781478856603e-6	4.724781478856603e-6	-7777	-7777	-7777	1.599033645442438	83.574060286412	36.575489654751856	11.811953697141506	25.70281124497992	4.111032364753131
T3	120868-66-8	Imidacloprid-urea	5.669737774627923e-6	4.724781478856603e-6	5.669737774627923e-6	-7777	-7777	-7777	1.599033645442438	83.574060286412	36.575489654751856	11.811953697141506	25.70281124497992	4.111032364753131
RS3	120868-66-8	Imidacloprid-urea	0	4.724781478856603e-6	4.724781478856603e-6	-7777	-7777	-7777	1.599033645442438	83.574060286412	36.575489654751856	11.811953697141506	25.70281124497992	4.111032364753131
RS2	120868-66-8	Imidacloprid-urea	0	4.724781478856603e-6	4.724781478856603e-6	-7777	-7777	-7777	1.599033645442438	83.574060286412	36.575489654751856	11.811953697141506	25.70281124497992	4.111032364753131
T1	120868-66-8	Imidacloprid-urea	3.071107961256792e-5	4.724781478856603e-6	3.071107961256792e-5	-7777	-7777	-7777	1.599033645442438	83.574060286412	36.575489654751856	11.811953697141506	25.70281124497992	4.111032364753131
R1	121552-61-2	Cyprodinil	0	2.2193715627482925e-6	2.2193715627482925e-6	2.5218939463052457	-7777	-7777	5.776338248061113	1.49817239925521	1.640677316098571	1.3267403202109291	1.655651185810226	0.44076719236181083
R2	121552-61-2	Cyprodinil	0	2.2193715627482925e-6	2.2193715627482925e-6	2.5218939463052457	-7777	-7777	5.776338248061113	1.49817239925521	1.640677316098571	1.3267403202109291	1.655651185810226	0.44076719236181083
T1	121552-61-2	Cyprodinil	2.7076333065529163e-5	2.2193715627482925e-6	2.7076333065529163e-5	2.5218939463052457	-7777	-7777	5.776338248061113	1.49817239925521	1.640677316098571	1.3267403202109291	1.655651185810226	0.44076719236181083
RS2	121552-61-2	Cyprodinil	0	2.2193715627482925e-6	2.2193715627482925e-6	2.5218939463052457	-7777	-7777	5.776338248061113	1.49817239925521	1.640677316098571	1.3267403202109291	1.655651185810226	0.44076719236181083
RS1	121552-61-2	Cyprodinil	0	2.2193715627482925e-6	2.2193715627482925e-6	2.5218939463052457	-7777	-7777	5.776338248061113	1.49817239925521	1.640677316098571	1.3267403202109291	1.655651185810226	0.44076719236181083
T3	121552-61-2	Cyprodinil	0	2.2193715627482925e-6	2.2193715627482925e-6	2.5218939463052457	-7777	-7777	5.776338248061113	1.49817239925521	1.640677316098571	1.3267403202109291	1.655651185810226	0.44076719236181083
T2	121552-61-2	Cyprodinil	0	2.2193715627482925e-6	2.2193715627482925e-6	2.5218939463052457	-7777	-7777	5.776338248061113	1.49817239925521	1.640677316098571	1.3267403202109291	1.655651185810226	0.44076719236181083
RS3	121552-61-2	Cyprodinil	0	2.2193715627482925e-6	2.2193715627482925e-6	2.5218939463052457	-7777	-7777	5.776338248061113	1.49817239925521	1.640677316098571	1.3267403202109291	1.655651185810226	0.44076719236181083
R3	121552-61-2	Cyprodinil	0	2.2193715627482925e-6	2.2193715627482925e-6	2.5218939463052457	-7777	-7777	5.776338248061113	1.49817239925521	1.640677316098571	1.3267403202109291	1.655651185810226	0.44076719236181083
T3	122-34-9	Simazine	3.743986686284165e-4	4.958922763290285e-6	3.743986686284165e-4	0.25597781093928357	7.755869480774179	0.04974805891370476	3.8770284404176456	8.272119161076324	15.605993957700091	20.480351012388876	19.736512597895334	9.91784552658057
RS1	122-34-9	Simazine	2.529050609278045e-5	4.958922763290285e-6	2.529050609278045e-5	0.25597781093928357	7.755869480774179	0.04974805891370476	3.8770284404176456	8.272119161076324	15.605993957700091	20.480351012388876	19.736512597895334	9.91784552658057
R3	122-34-9	Simazine	2.8960108937615265e-4	4.958922763290285e-6	2.8960108937615265e-4	0.25597781093928357	7.755869480774179	0.04974805891370476	3.8770284404176456	8.272119161076324	15.605993957700091	20.480351012388876	19.736512597895334	9.91784552658057
R2	122-34-9	Simazine	2.1323367882148226e-5	4.958922763290285e-6	2.1323367882148226e-5	0.25597781093928357	7.755869480774179	0.04974805891370476	3.8770284404176456	8.272119161076324	15.605993957700091	20.480351012388876	19.736512597895334	9.91784552658057
T2	122-34-9	Simazine	0	4.958922763290285e-6	4.958922763290285e-6	0.25597781093928357	7.755869480774179	0.04974805891370476	3.8770284404176456	8.272119161076324	15.605993957700091	20.480351012388876	19.736512597895334	9.91784552658057
T1	122-34-9	Simazine	2.7274075198096566e-5	4.958922763290285e-6	2.7274075198096566e-5	0.25597781093928357	7.755869480774179	0.04974805891370476	3.8770284404176456	8.272119161076324	15.605993957700091	20.480351012388876	19.736512597895334	9.91784552658057
R1	122-34-9	Simazine	0	4.958922763290285e-6	4.958922763290285e-6	0.25597781093928357	7.755869480774179	0.04974805891370476	3.8770284404176456	8.272119161076324	15.605993957700091	20.480351012388876	19.736512597895334	9.91784552658057
RS2	122-34-9	Simazine	0	4.958922763290285e-6	4.958922763290285e-6	0.25597781093928357	7.755869480774179	0.04974805891370476	3.8770284404176456	8.272119161076324	15.605993957700091	20.480351012388876	19.736512597895334	9.91784552658057
RS3	122-34-9	Simazine	0	4.958922763290285e-6	4.958922763290285e-6	0.25597781093928357	7.755869480774179	0.04974805891370476	3.8770284404176456	8.272119161076324	15.605993957700091	20.480351012388876	19.736512597895334	9.91784552658057
RS2	122-80-5	4'-Aminoacetanilide	0	9.988160700183383e-5	9.988160700183383e-5	-7777	-7777	-7777	90.65204837384222	15.768511599539213	38.90311799809819	75.71025810739005	0.6798608049924822	24.104761156442564
